key,0,1,2,3,4,5,6,7,8,9,10,11
533,"这种鱼原本生存在南方的海里，但也有那么一两只会乘着洋流漂到红玉海中。其翩翩的身姿让人联想到蝴蝶。",20098,215,0,False,False,1,613,0,True,False,False
534,"一种大型翻车鱼。所谓“大夫”是指远东之国的高级神职人员及演员。",20099,215,0,False,False,1,613,0,True,False,False
535,"拥有奇妙突起的海藻般生物，它产卵后会将卵藏在海藻之中。",20101,215,0,False,False,1,613,0,True,False,False
536,"奇妙的扁平鱼，炖煮后十分美味，是海贼众最爱的下酒菜。",20102,215,0,False,False,1,613,0,True,False,False
537,"一种用鱼鳍当翅膀在海面滑翔的鱼。有时会因为躲避肉食鱼类而自己滑进渔船里。",20106,215,0,False,False,0,613,0,True,False,False
538,"这种鱼遇到危险时会胀起身体，并立起无数的刺，通过伪装成刺球爆弹怪来恐吓捕食者。",20107,215,0,False,False,0,613,0,True,False,False
539,"形如圆扇的双壳贝。在渔村，人们经常把它放在汤里提味，也可以晾干后以备不时之需。",20108,215,0,False,False,0,613,0,True,False,False
540,"这种鱼的肝脏和卵巢中含有剧毒，但鱼肉却是美味佳肴。虽然每年都有人因食用河豚丧命，但即使如此也无法阻止人们的食欲。",20113,215,0,False,False,1,628,0,True,False,False
541,"栖息在沿岸浅水区域的海鱼，由于味美又容易烹调，因此很受渔村的捕鱼人们青睐。",20032,220,0,False,False,0,613,0,True,False,False
542,"这种鱼虽然有个“红眼鲈”的名字，但并不是延夏红眼鲈的同类，它更近似于鲤鱼。对苍鹭等鸟类来说也是十分珍贵的食物。",20046,220,0,False,False,2,614,0,True,False,False
543,"一种繁殖力旺盛的鱼，在延夏随处可见。它们以长寿闻名，有的个体还能够长得十分巨大。",20137,220,0,False,False,3,614,0,True,False,False
544,"与电鲶鱼不同，这种鱼并不虔诚，因此没有得到雷之神力。为此至今它也在自食其力。",20061,220,0,False,False,3,635,0,True,False,False
545,"夫妇池中代表妻子的虾。这对夫妻是因口渴至极，喝水过多而死的。",20068,220,0,False,False,3,620,0,True,False,False
546,"威罗迪纳、哈希瓦水系中很常见的一种鱼。其中，也许是因为食物的影响，栖息于威罗迪纳河的个体呈黑色。",20088,220,0,False,False,2,612,0,True,False,False
547,"一种在无二江中很常见的鱼，虽然肉腥刺也多，但含有丰富的营养。百姓们一般都将其煮熟再以酒与砂糖调味食用。",20118,220,0,False,False,2,614,0,True,False,False
548,"一种在无二江水底活得悠闲自得的大型鱼。它那长长的胡须让人联想到仙人，故又名“仙人鱼”。",20120,220,0,False,False,2,614,0,True,False,False
549,"一种在延夏地区的河川中很常见的鱼，为此价格也很便宜，人称“猫不闻”，但实际上对猫来说是一顿美味佳肴。",20123,220,0,False,False,2,614,0,True,False,False
550,"一种栖息在无二江的大型肉食鱼。成长后比人族成人男性还要高大。",20020,225,0,False,False,2,614,0,True,False,False
551,"以红色鱼鳍为特征的淡水鱼，既漂亮又好养活，因此是一种很受欢迎的观赏鱼。",20023,230,0,False,False,2,622,0,True,False,False
552,"栖息在东方河川中的小型淡水鱼，很容易饲养，自古至今都是远东之国受欢迎的一种观赏鱼。",20036,230,0,False,False,2,622,0,True,False,True
553,"多出现于延夏田园地带的甲壳类生物，很容易上钩，是当地孩子们的好玩具。                                                                                                                                                                                                                                                                                                                                                                                                             ",20111,225,0,False,False,2,614,0,True,False,False
554,"出现于奥萨德次大陆各地的淡水鱼，每个地区都有不同的烹饪方法。",20126,230,0,False,False,2,622,0,True,False,False
555,"一种太阳神草原很常见的鱼，对太阳神草原的游牧民来说，这种鱼便是鱼的代表。",20127,230,0,False,False,2,622,0,True,False,False
556,"这种鱼绿色的鱼鳍很像茂盛的牧草。对于游牧民族暮晖之民来说，它是吉祥的象征。",20128,230,0,False,False,2,622,0,True,False,False
557,"这种鱼是太阳神的最爱，普通人吃了它可能会因寄生虫染上疾病，据说这是偷吃了神的食物的惩罚。",20130,225,0,False,False,3,622,0,True,False,False
558,"生存在太阳神草原河川中的蝲蛄，与暮晖蝲蛄争夺着生存地盘，也被称为“晨曦之父的手下”。",20132,230,0,False,False,2,622,0,True,False,False
559,"这种鱼后背上长有天幕般的巨大背鳍，也被称为“游牧鱼”。",20138,230,0,False,False,2,622,0,True,False,False
560,"长相可爱的小型淡水鱼，它能够灵巧地使用鱼鳍钻入河底的泥里藏身，水里的沉积物是它的主食。",20031,230,0,False,False,2,622,0,True,False,False
561,"相传这种鱼是月神为了生存在沙漠中的人民创造的。虽然味道平平，但也是一种贵重的食材。",20080,230,0,False,False,3,622,0,True,False,False
562,"自古至今，这种鱼都是多玛人不可或缺的食材，对多玛的饮食文化也产生了莫大的影响。人们尝试过多次人工养殖这种鱼，但都没有成功。",20124,230,0,False,False,3,614,0,True,True,False
563,"色如黄铜的一种鱼，远东之国在这种鱼的基础上进行品种改良，创造出了五颜六色的观赏鱼。",20125,230,0,False,False,3,622,0,True,False,False
564,"这种鱼虽与草跳鱼是同一种，但由于生存环境不同，颜色也有所不同。由于它看上去像是一团枯草，因此对游牧民来说是不吉利的象征。",20129,230,0,False,False,2,622,0,True,False,False
565,"一种被暮晖之民称为青空之泪的小鱼，呈现如青空滴落下来一样的颜色。",20131,230,0,False,False,2,622,0,True,False,False
566,"生存在太阳神草原河川中的蝲蛄，与晨曦蝲蛄争夺着生存地盘，也被称为“暮晖之母的手下”。",20133,230,0,False,False,2,622,0,True,False,False
567,"这种鱼弯弯的背就好像弓一样，暮晖之民的猎人们在狩猎前时常会将这种鱼供献给神明。",20134,230,0,False,False,2,622,0,True,False,False
568,"这种鱼并不会像鹿一样叫，而是因为长得像河鹿蛙才得此名。",20135,230,0,False,False,2,622,0,True,False,False
569,"这种鱼的身体被坚硬的菱形鳞片所覆盖，即使想用渔叉戳都会被它弹开。它经常在水草茂盛的地方悠闲狩猎。",20140,230,0,False,False,3,614,0,True,False,False
570,"栖息在无二江中的一种草鱼。由于它大量吞食水草，当地人都亲切地称它为河底清洁工。",20027,245,0,False,False,2,614,0,True,True,False
571,"这种鱼因身上紫色的花纹而被誉为身穿高贵正装的武士。它们的领地意识很强，公鱼具有攻击性，这一点也与名字相符。",20028,245,0,False,False,2,614,0,True,False,False
572,"身体呈淡紫色是这种鱼的特征，虽然很少被食用，却因模儿部遵从神谕的原因，经常被毫无意义地钓上来。",20044,245,0,False,False,2,622,0,True,False,False
573,"一种周身洁白的鱼，甚至要比多玛最高级的纸还要白。在当地，它是一种吉祥的象征。",20115,245,0,False,False,2,614,0,True,False,False
574,"被比喻为传说中的生物——龙的一种鱼。龙象征着富贵与权力，因此这种观赏鱼在商人间大受欢迎。",20116,245,0,False,False,2,614,0,True,False,False
575,"多玛的开国国王岩燕最喜欢吃的鱼，多玛曾经有一种习俗，那就是将当年捕获的第一条鱼献给国君。",20117,245,0,False,False,2,614,0,True,False,False
576,"由于不断饮用七彩沟黄色的水，这种鲤鱼长出了黄金色的鱼鳞，不过它的肉很腥。",20052,260,0,False,False,3,614,0,True,False,False
577,"一种青色的鲤鱼，这种体色既是属性之力所致，也是为了适应七彩沟环境而生长的保护色。",20053,260,0,False,False,3,614,0,True,False,False
578,"相传这是阿拉米格猛牛劳班小时候当零食吃的鱼，不过劳班本人并不承认。",20076,260,0,False,False,3,620,0,True,False,True
579,"这种鱼长有大得出奇的眼睛，因此总被人叫“偷窥狂”，实际上它是在用这大眼睛望水面。",20077,260,0,False,False,3,620,0,True,False,False
580,"体型巨大的淡水鱼，据基拉巴尼亚的捕鱼人称，能否钓上这种鱼是捕鱼人手艺的一个重要指标。",20079,260,0,False,False,3,620,0,True,False,False
581,"偶尔现身的巨大乌贼。一般认为它们生活在深海，但其生活形态却是个谜。",20104,260,0,False,False,1,613,0,True,False,False
582,"虽然平时看着个头小小的，但古老的传说中说，一旦有船只靠近，它就会像一条巨大的毯子一样张开身体，连同水手一起拖入海中。",20105,260,0,False,False,1,613,0,True,False,False
583,"非常适合用来做生鱼片和寿司。据寿司师傅三昧说，这种鱼尝起来口感之通透细腻犹如琉璃入口，所以才会叫这个名字。",20110,260,0,False,False,1,613,0,True,False,False
584,"击退了许多捕鱼人的大型鱼。不过，某个忍者因为在施放雷遁之术的时候失误，让雷电击落在河中，然后这条鱼就浮上来了。",20114,260,0,False,False,2,614,0,True,False,True
585,"虽然栖息地不同，不过与北方狗鱼是近亲。据说会像阿拉米格传统的尖枪兵那样，用敏锐的一击捕获到猎物。",20141,260,0,False,False,2,612,0,True,False,True
586,"适应盐水的鱼。背鳍上的刺有剧毒，据说有头不小心踩到了它的弥诺陶洛斯都被毒死了。",20025,275,0,False,False,9,621,0,True,False,False
587,"拥有圆筒形身体和扁平脑袋的鲨鱼。在甲人族之中，如果有人能够一下刺中这种鲨鱼则证明他能够独当一面。",20034,275,0,False,False,1,613,0,True,True,True
588,"一种小型鱼，大多栖息在浅滩。烹调的方法多种多样，煎炒烹炸生鱼片，样样美味可口。在远东之国被当做高级食材。",20038,275,0,False,False,1,613,0,True,False,False
589,"适应盐湖环境的鳖。其背部柔软异常，但因为附着上一层层的盐而变得十分坚固，可以以此来保护柔软的身躯。",20039,275,0,False,False,9,621,0,True,False,False
590,"因为这种鱼处于假死状态，所以能够扛过旱季。其姿态如同正在集中精神冥想的武僧一样。",20073,275,0,False,False,3,620,0,True,False,True
591,"栖息在基拉巴尼亚山区的骨舌鱼。形状奇怪的鳃可以有效捕获到小鱼和小虫。",20075,275,0,False,False,3,620,0,True,False,False
592,"身体呈弯曲状的鱼，如同基拉巴尼亚自古使用的弯刀一般。只不过，比起用它来砍人，还是用拍的更有力一些。",20078,275,0,False,False,3,620,0,True,False,False
593,"这种鱼全身覆盖着结实的甲壳，尤其头部异常坚硬。如果它全力冲刺，估计能够撞翻一艘小船。",20109,275,0,False,False,1,613,0,True,False,False
594,"这种鱼的舌头之中长有一根坚硬的骨头，可以捣碎食物。因此被冠名骨舌。随着其成长，会从尾部开始变成红色。",20119,275,0,False,False,2,614,0,True,False,False
595,"黑白的体色如同珍兽熊猫一般。因为尾鳍形似蝴蝶的双翅，因此被称作蝶尾。",20122,275,0,False,False,3,614,0,True,True,False
596,"一种甲鳞纲魔物，其形态自古至今从未改变过。是一种极为凶猛的捕猎者，站在红玉海的食物链顶端。",20018,300,0,False,False,1,613,2505,True,False,True
597,"红色的鱼鳍随波摇摆，不禁让人联想到身着阿拉米格传统服饰进行歌舞表演的女性。在基拉巴尼亚被当做是胜利的象征。",20019,290,0,False,False,3,620,0,True,False,False
598,"十分美丽的鱼，被人们称为天女。其游在水中的优雅姿态的确就像是身着轻纱的仙女在起舞。",20021,290,0,False,False,2,614,0,True,True,False
599,"藏身于海底砂石之中的一种海蛇，靠捕食小型的甲壳类生物为生。虽然身上刺很多，不太好烹饪，不过也是可以吃的。",20022,290,0,False,False,1,613,0,True,False,False
600,"天女鱼的近亲。金色的花纹象征着晨曦之父，黑色的花纹象征着暮晖之母，据说是从二者交战时流下的汗水中诞生的。",20024,290,0,False,False,3,622,2505,True,False,False
601,"可以在太阳神草原的河川中发现的小型淡水鱼。拥有奇特的习性，会将卵产在贝壳中。",20030,300,0,False,False,2,622,2505,True,True,True
602,"适应盐湖环境的海马。为了能够在严酷的环境中繁殖，由拥有育儿囊的雄性来守护、孵化卵。",20035,290,0,False,False,9,621,0,True,False,False
603,"传说这种鱼会使用锯齿状的上颚来雕刻岩盐制作盐雕像。据说雕刻出来的就是魔物弗巴德。",20040,300,0,False,False,9,621,2503,True,True,True
604,"这种鱼的眼睛是纯白色的，就像珍珠一样。因为盐湖中鲜有它的天敌，所以自古以来一直保持着同样的外形。",20041,290,0,False,False,9,621,0,True,False,False
605,"体色如同白钢一般的淡水鱼。虽然体型较小，但形似鲨鱼，故因此得名。当然并不是真正的鲨鱼。",20043,290,0,False,False,3,620,0,True,False,True
606,"初春时节在红玉海产卵，之后孵化出的鱼苗会乘着海流回游到苍茫洋。鱼人族称它们为“海流星”。",20048,290,0,False,False,1,613,2505,True,False,False
607,"富有光泽感的白色鳞片如同高级的绢布一般。尚未判明为何只有梅泉乡的鲤鱼会有这种色泽。",20051,300,0,False,False,3,614,2505,True,False,True
608,"背上的树枝状突起被认为是为了能够隐藏在珊瑚之中而进化出来的。也被冠以“游动的珊瑚”之名出售。",20054,290,0,False,False,1,628,2505,True,False,False
609,"以异常巨大的体型著称的怪鱼。曾经会以是否能够举起这种鱼来判断作为佣兵的潜质。",20074,300,0,False,False,3,620,0,True,False,True
610,"用来做炖菜或生鱼片十分美味。但是命丧它尖锐长嘴下的捕鱼人也不在少数。",20100,300,0,False,False,1,613,2505,True,True,True
611,"只有在梅泉乡才能看到的品种。当地的居民称，这种鱼会游到山上去赏梅。",20121,290,0,False,False,3,614,0,True,False,False
612,"非常凶猛的鲨鱼，甚至被比喻为吃人的恶鬼“绝鬼”。另外，紫州的一些地区会把鲨鱼叫做鳄鱼。",20103,290,0,False,False,1,613,0,True,False,False
613,"传说，有一个捕鱼人的妻子在得知丈夫的不忠后，夜晚在森林里上吊自杀了。从此之后，附近的河边就会出现鱼姿态的亡灵。",20142,300,0,False,False,3,612,2503,True,True,True
614,"能够横渡大海的陆行鸟之子。某个陆行鸟饲养员在多次尝试后，终于孵化出这种陆行鸟。但是这只雏鸟却在进行游泳训练之前就离家出走了。",20524,80,0,False,False,1,137,0,True,True,False
615,"被比喻为珀琉喀斯——和撒拉奥斯一起被海神利姆莱茵解放出来的传说中的海蛇。其凶猛程度甚至可以匹敌小撒拉奥斯。",20143,80,0,True,False,1,137,0,True,False,True
616,"据说进入产卵期之后头部和尾鳍部分开始变得色彩斑斓。吃起来的味道也变得更美味。",20785,205,0,False,False,2,612,0,True,False,False
617,"花海马的近亲，外表长得更加像珊瑚。因其巧妙的拟态能力，又被称为海中忍者。",20786,210,0,False,False,1,613,0,True,False,False
618,"据传说曾经有一对因为身份地位的差距而没能终成眷属的恋人，在绝望之下两人跳水殉情。此后两人的灵魂就变成了球藻。",20787,215,0,False,False,3,614,0,True,False,False
619,"在威罗迪纳河、哈希瓦河水系产卵的鲑鱼。基拉巴尼亚的人民通过这种鱼逆流产卵的时期，来感知季节的变化。",20788,220,0,False,False,2,612,0,True,False,False
620,"在基拉巴尼亚从古至今就一直被人们作为滋补的食材、药剂所珍重。名字也是来源于守护生命之盾的含义。",20789,225,0,False,False,3,620,0,True,False,False
621,"特征是黑白条纹的淡水鱼。外观颜色很像伊修加德正教的枢机所穿的法衣，因而得此命名。",21174,300,0,False,False,3,612,2503,True,True,True
622,"因为有着瘤状凸起的外表以及用吸盘状的腹鳍吸附在河底的习性，所以又被称为岩石鱼。但实际上并不是看上去那么硬。",21175,300,0,False,False,3,620,2503,True,True,True
623,"栖息在红玉海的一种翻车鱼。因为像浮木般在波浪间漂浮，所以又被当地渔民称为浮木鱼。",21176,300,0,False,False,1,613,2505,True,True,True
624,"紫色的鲤鱼，具有雷属性之力。在察觉到危险时会释放微弱电流。钓到此鱼时谨防触电。",21177,300,0,False,False,3,614,2505,True,True,False
625,"一种观赏用的淡水鱼，有着彩虹般光泽的鳞片，十分受人欢迎。据说这种鱼是由萨雷安出身的博物学者发现并命名的。",21178,300,0,False,False,3,622,2505,True,True,True
626,"拥有红色鱼尾的鲶鱼，是巨鲶鱼的近亲。因胃口巨大从而有大胃王的别名，有时也会因试图吞下比自己身体还大的猎物导致窒息而死。",22392,320,0,False,False,3,635,2503,True,False,True
627,"拥有着黄金般美丽闪耀鳞片的淡水鱼。性情极其好斗，当地居民又称其为“河中长须豹”。",22389,320,0,False,False,2,612,2503,True,True,False
628,"拥有强劲下颌的陆龟。在基拉巴尼亚的佣兵之间流行着这样一种游戏，用手指去戳鳄龟鼻子来测试胆量。",22391,320,0,False,False,3,620,2503,True,False,True
629,"其齿轮状的牙齿可以粉碎岩盐，捕食隙缝中的小鱼。在盐村的制盐业工作人员之间被视为幸运的象征。",22394,320,0,False,False,9,621,2503,True,False,True
630,"鼻头处有着花瓣一样的胡须，故得名花须鯙。幼鱼时期身体呈黑色，随着身体成长会逐渐显现鲜艳的青色和黄色。",22396,320,0,False,False,1,628,2505,True,False,False
631,"将自身拟态成经水面映射下来的树枝或者树叶，由此来躲避鸟类。其长相很像袖珍的盆栽，因此得名盆栽鱼。",22395,320,0,False,False,2,641,2505,True,False,False
632,"在背鳍和胸鳍分别拥有坚硬的棘刺。触摸鱼身时能有很粗糙的感觉，因此得名仿麻鱼。",22390,320,0,False,False,0,613,2505,True,True,False
633,"因体色较淡又是大毯子章鱼的近亲，所以被称为薄毯章鱼。肉质弹性十足且味道浓厚，是十分受人喜欢的食材。",22393,320,0,False,False,1,613,2505,True,False,False
634,"红色的鲤鱼，具有火属性之力。在察觉到危险时会发热进行威慑。如果直接放入锅中，估计它会把自己煮熟。",22397,320,0,False,False,3,614,2505,True,True,False
635,"因其从腹部伸出的鱼鳍看上去就像留着胡子的长老，所以游牧民们都喜欢称其为河中长老。",22398,320,0,False,False,2,622,2505,True,False,True
636,"在进行东方贸易的水手之间流传着的一种未确认生物。有着与沙海生物沙海肠虫相似的外貌。",23054,290,0,False,False,1,613,2505,True,False,False
637,"一种白色的鲤鱼。栖息于七彩沟的特殊环境中，却很罕见的没有携带任何的属性之力。拥有纯白色的鱼鳞。",23055,290,0,False,False,3,614,2505,True,False,False
638,"一种橙色的鲤鱼。由于不断饮用七彩沟的水，导致体内的属性平衡被打破。因此据说此鱼非常短命。",23056,320,0,False,False,3,614,2505,True,False,False
639,"不管用尽任何方法都会在被钓起前咬断鱼线而存活下来。因此体内残存着无数的钓钩。",23057,320,0,True,True,3,635,2503,True,False,False
640,"拥有特别美丽背鳍的个体。其背鳍看起来就像装饰有蓝宝石的扇子一样美丽。",23058,320,0,True,True,3,612,2503,True,False,True
641,"大型的枢机鱼。因其君临在由枢机卿而命名的同族之上。因此被称为教皇鱼。",23059,320,0,True,True,3,612,2503,True,True,False
642,"大型的妇虾。传说时常摆动的虾钳是为了切断夫妇之间的感情。",23060,320,0,True,True,3,620,2503,True,False,True
643,"逆流而上登顶后会顺流而下，然后又再次向上游。重复着这种目的不明的行动。",23061,320,0,True,True,2,620,2503,True,True,False
644,"因为有盐结晶的附着，其眼睛散发着独特的光辉。因此被称为钻石眼。",23062,320,0,True,True,9,621,2503,True,False,True
645,"以前东方把大型的花海马当做是龙，并作为万能药进行交易。只不过实际上并没有太大的药效。",23063,320,0,True,True,1,628,2505,True,False,False
646,"虽然肉质极其鲜美，但是哪怕是运用特殊的烹饪方法也只有一半的几率能够剔除其毒素。如果没有赌命的觉悟是无法吃到此鱼的。",23064,320,0,True,True,1,641,2505,True,False,False
647,"即使是季节轮转，也绝不洄游，仍留在红玉海并在生存竞争中赢到最后的个体。到底何时才能知道春天的到来……",23065,320,0,True,True,1,613,2505,True,True,False
648,"迅速游向猎物并在瞬间完成狩猎，因此有速疾鬼之称。有好几位翠水之民都因为它遭到了不测。",23066,320,0,True,True,1,613,2505,True,False,True
649,"在与众多武士鱼的争斗中获胜，一直维持着自己在多玛城前的地盘。因此被冠以传说中剑豪的名字。",23067,320,0,True,True,2,614,2505,True,True,False
650,"其拥有的白色鱼鳞有如天女的羽衣一样美丽发光。有一种说法说是这种鱼乃是和凡人相恋的天女下凡尘转世而变化的。",23068,320,0,True,True,3,614,2505,True,False,True
651,"聆听到神谕的模儿部一直不断努力发起挑战想要钓到的一种鱼。因为被冒险者抢先钓到了，模儿部可能会受到神罚。",23069,320,0,True,True,2,622,2505,True,True,False
652,"在亚特卡勒河唯我独尊的大家伙。因其尊大的身姿，而被冠以暮晖之民的一位君主的名号。",23070,320,0,True,True,2,622,2505,True,False,True
653,"套着小动物头骨的珍稀淡水鱼。相传其鱼骨具有药效，所以以一种治疗魔法的名字命名。",23071,205,0,False,False,3,620,0,True,False,False
654,"豹鱼的亚种，名字来源于传说中的斗器释法来。其牙齿比真正的长须豹还要坚硬锐利。",23072,210,0,False,False,3,612,0,True,False,False
655,"通过将魔力注入巨大的背鳍进行发热，从而适应了寒冷化的环境。其背鳍可以作为防寒用具使用。",23073,215,0,False,False,2,397,0,True,False,False
656,"除了能够产出美丽的珍珠，其贝壳内侧还带有幻想般的光泽。作为制作螺钿工艺品的材料拥有无与伦比的价值。",23074,220,0,False,False,0,613,0,True,False,False
657,"哥布面具的亚种，因为其颜色而有着来源于科学家组织青蓝之手的爱称。并且会吐出群青色的墨汁而非常出名。",23075,225,0,False,False,3,400,0,True,False,False
658,"一种蓝色的鲤鱼。据说其深邃的体色是因为青彩鱼和紫彩鱼杂交后诞生的结果。",24203,320,0,False,False,3,614,2505,True,False,False
659,"一种绿色的鲤鱼，具有风属性之力。据说这种鱼会利用这种力量击落飞虫进行捕食。",24204,320,0,False,False,3,614,2505,True,True,True
660,"在电鲶鱼之中拥有特别强烈电力的个体。被称为鲶鱼中的“紫电维达盖尔特”。",24205,340,0,True,True,3,635,2503,True,False,True
661,"因为曾想一口气吞下大型猎物而窒息身亡，却又奇迹般活过来，有如僵尸一样的生物。",24206,340,0,True,True,3,635,2503,True,True,True
662,"用头槌赶跑同族登上了王者之位。其头部的硬度堪比帝国生产的超硬陶瓷。",24207,340,0,True,True,2,612,2503,True,True,False
663,"大型的谷爬鱼。在攀登岩壁后会一口气像从空中滑落一样飞降捕食甲壳类生物。其通过这种方法成长为巨大的个体。",24208,340,0,True,True,2,612,2503,True,False,True
664,"喜欢独占食物，导致众多同族饿死的钓场之王。其生态让人想起曾经的骸旅团，因此被称为骸鲢鱼。",24209,340,0,True,True,2,612,2503,True,True,True
665,"大型的阿巴拉提亚蝾螈。据说此鱼会吃掉来到藏泪丘悼念死者之人的悲伤与泪水。",24210,340,0,True,True,3,620,2503,True,False,True
666,"拥有巨大眼睛的窥视鱼。顺便一提，黑蒙指的是当初偷窥王妃入浴而被暴君泰奥德里克处刑的传说中的人物。",24211,340,0,True,True,3,620,2503,True,True,True
667,"在第七灵灾的时候进入了假死状态，在经过了5年的岁月之后复苏过来的冥想鱼。其精神已经超越鱼类，到达了顿悟后的僧侣的境界。",24212,340,0,True,True,3,620,2503,True,False,True
668,"发生突然变异的青鳉。比起通常的品种，其体色略带黄色，很具有观赏价值。",24213,340,0,True,True,2,641,2505,True,True,False
669,"其独特的名称来自东方口音中的长须豹一词。体表的纹样因为与长须豹相似，因而得此名。",24214,340,0,True,True,1,613,2505,True,True,True
670,"在生存竞争中存活下来，并成长为巨大体型的扇贝海蛇。据说其味道与鳗鱼相似，因此东方的美食家们争先恐后地想一尝味道。",24215,340,0,True,True,1,613,2505,True,False,True
671,"因其拥有宛如羽衣般美丽的鱼鳍，当地的渔民借用传说中天女的名字称呼其为“羽衣美人”。",24216,340,0,True,True,2,614,2505,True,False,True
672,"大型的硬鳞鱼。相传是最初的男性敖龙族晨辉之父的鳞片掉进水里创造了它。",24217,340,0,True,True,3,622,2505,True,True,True
673,"相传它跃过被称为刃海的广阔草原，最终抵达了亚特卡勒河上游成为王者。",24218,340,0,True,True,2,622,2505,True,True,True
674,"它那覆盖着头部的大大的红色的鳍，宛如贵人头戴的面纱一般，因此而得名。在基拉巴尼亚地区，这种鱼作为吉祥的象征在宴会中很受欢迎。",24881,340,0,True,True,3,620,2503,True,False,True
675,"根据渔民们的传说，鳍龙曾以鲶鱼精为主食，有一天，吃腻了鲶鱼精的鳍龙想要吞食一位正在裸身沐浴的肥胖拉拉菲尔族国王，但因为它的嘴张得不够大，不但没有成功，上唇还被王冠割伤了。五千年后，那只鳍龙的后代们嘴部得到了大幅进化，现在可以把拉拉菲尔族人给整个吞下去了。",24882,340,0,True,True,1,613,2505,True,True,True
676,"因体表的星形伤痕而得名的个体。这些伤痕证明了它曾七次被渔叉刺到，却仍存活了下来。",24883,340,0,True,True,1,613,2505,True,True,True
677,"全身长满了非常尖细的刺。根据捕鱼人们的口耳相传，紫水宫的女官们会用这些刺当做针来缝制羽衣。",24884,340,0,True,True,0,613,2505,True,True,True
678,"这种鱼鲜艳的红色鱼卵有着宝石一般的价值。渔民们之间常会为它发生争执，有时甚至会因此引发流血事件。",24885,340,0,True,True,3,614,2505,True,False,True
679,"这种鱼大大的红色眼球被称作鬼之瞳，能用作药的材料，还曾被伪装成妖异之眼出口到近东地区而引发骚动。",24886,340,0,True,True,2,614,2505,True,False,True
680,"深受茨菰村的人们喜爱的水塘之王。传说是活够了的仙人所化成的鱼的形态。大概不太好吃。",24887,340,0,True,True,3,614,2505,True,True,True
681,"这种鱼闪耀的鳞片宛如清澈的江水。古代的诗人曾如此形容它：“当它游弋在蓝天映照下的无二江中时，此时仿佛与蓝天碧水都融为了一体”。",24888,340,0,True,True,2,614,2505,True,True,True
682,"它巨大的身躯仿佛能够吞下货车的车轴，但实际上这种鱼得名的原因是因为它曾吞下过一位名叫车轴的青年。",24889,340,0,True,True,2,614,2505,True,True,True
683,"拥有翡翠色的外观，用来做蒲烧会让人觉得有些浪费的鳗鱼。传说这种鱼原本是映照在溪谷的彩虹当中的绿色光芒，是天女给予了它生命。",24890,340,0,True,True,3,614,2505,True,True,True
684,"被认为是月神娜玛送给最爱的民众的鱼。在朵塔儿部的庆典活动中会举行将其作为奖品的神前弓箭比赛。",24891,340,0,True,True,3,622,2505,True,True,True
685,"它大大的鱼鳍就像是蔬菜的叶子，游牧民将其看做是放弃游牧转向农耕与人生转机的象征。热爱游牧的草原之民并不希望钓到这种鱼。",24892,340,0,True,True,2,622,2505,True,True,True
686,"深受奥罗尼部喜爱的一种鱼。它那大大的飘动的背鳍，被喻为从草原到晨曦王座的旗帜。",24893,340,0,True,True,2,622,2505,True,True,True
687,"为了从严寒中保护身体而进化出厚重的壳的双壳贝类。在伊修加德菜系中，它除了直接食用以外，还被用来熬汤。",24557,230,0,False,False,2,397,0,True,False,False
688,"红玉海沿岸的渔民们饮食生活中不可或缺的一种海藻。除了能用来熬制汤汁以外，据说把它腌在酒里，劣质的酒也能变成好酒。",24558,245,0,False,False,1,613,0,True,False,False
689,"成长到惊人大小的个体。它的肉质肥嫩而醇厚，据说还能使修行遇到瓶颈的僧侣打开脉轮。",24559,260,0,False,False,3,612,0,True,False,False
690,"长着一张令人毛骨悚然的脸，甚至被喻为在地狱看守亡者灵魂的狱卒。富含油脂，因而被用作鱼油的原料。",24560,275,0,False,False,1,613,0,True,False,False
691,"这种鱼肥瘦均衡，在延夏的各种菜中都能看到它的身影，特别是作为下酒菜而深受人们喜爱。不知是为了喝酒而吃菜，还是为了吃菜而喝酒。",24561,290,0,False,False,2,614,0,True,False,False
692,"因七彩的身躯而被称作天主的鲤鱼。出生时还是纯白色的，因为长时间生活在七彩沟中而将彩虹的光芒寄宿于身。",24994,340,0,True,True,3,614,2505,True,False,False
693,"在捕猎时十分不便的后方的刺，它的用途经过长期的研究至今仍然没有定论。有人认为那是由毒刺退化而来，也有人认为那是一种感觉器官。",24990,340,0,True,True,2,612,2503,True,True,False
694,"因为没有下颚而无法闭上的嘴，会把水底的微生物连同淤泥一同吸食。对活动的物体没什么兴趣，因而很难钓到它。",24991,340,0,True,True,3,620,2503,True,False,True
695,"拥有会使盐分在背鳍上结晶化，并以此竞争个体间的优位的奇特的习性。据说有的个体还会因为背上的岩块过于沉重而无法自由活动身体。",24992,340,0,True,True,9,621,2503,True,True,False
696,"在红玉海沿岸地区的民间传说中登场的传说中的生物。有种说法称其为因活了千年之久而荒魂失控的鱼所化成的瑞兽。",24993,340,0,True,True,1,613,2505,True,True,True
697,"有着如同月亮一般的背鳍和如同太阳一般的尾鳍，看起来非常神秘的鱼。在游牧民们之间被当做是月神娜玛和太阳神阿吉木爱的证明而受到尊崇。",24995,340,0,True,True,3,622,2505,True,True,True
